Fz,C3,Cz,C4,Pz,PO7,Oz,PO8
180496.78125,174905.625,204017.34375,201952.578125,161867.671875,161009.90625,155783.0,170644.671875
180513.40625,174917.421875,204030.84375,201965.71875,161863.5625,161029.390625,155804.09375,170656.921875
180505.640625,174910.28125,204021.640625,201956.328125,161843.359375,161010.4375,155770.65625,170629.203125
180502.6875,174902.3125,204017.53125,201943.015625,161851.765625,160998.640625,155749.734375,170620.171875
180507.6875,174910.8125,204026.828125,201950.609375,161879.296875,161011.96875,155769.671875,170640.640625
180502.0625,174911.078125,204023.515625,201947.65625,161871.15625,161011.609375,155767.609375,170635.109375
180502.6875,174914.03125,204022.078125,201946.5,161849.078125,161006.6875,155755.71875,170620.96875
180506.171875,174916.984375,204024.859375,201951.0625,161847.015625,161005.25,155762.96875,170633.3125
180502.421875,174914.03125,204025.03125,201953.296875,161869.375,161012.046875,155787.015625,170650.5625
180492.765625,174908.125,204020.75,201953.203125,161887.96875,161023.859375,155801.140625,170652.359375
180484.890625,174897.671875,204011.09375,201944.171875,161868.5625,161003.109375,155767.171875,170630.28125
180482.296875,174889.53125,204001.703125,201933.53125,161838.625,160984.421875,155741.859375,170616.6875
180484.625,174901.875,204005.359375,201936.484375,161842.546875,161001.671875,155771.015625,170636.4375
180509.828125,174925.125,204030.125,201958.84375,161883.40625,161030.734375,155792.65625,170657.0
180509.921875,174917.703125,204026.109375,201954.546875,161892.796875,161025.8125,155778.796875,170644.484375
180491.59375,174901.328125,204006.53125,201940.515625,161873.21875,161010.359375,155773.34375,170637.96875
180492.21875,174906.078125,204005.546875,201941.21875,161856.328125,161016.515625,155780.671875,170642.171875
180509.203125,174925.125,204020.390625,201956.875,161867.765625,161037.796875,155807.765625,170665.59375
180504.109375,174918.140625,204011.359375,201947.578125,161874.5625,161029.390625,155803.921875,170658.96875
180496.96875,174914.5625,204001.78125,201940.953125,161880.546875,161018.046875,155786.75,170646.375
180502.328125,174924.765625,204005.546875,201938.28125,161879.03125,161026.796875,155788.09375,170643.5
180499.90625,174914.5625,203999.46875,201934.96875,161859.8125,161028.765625,155797.75,170648.6875
180506.890625,174919.484375,204004.46875,201942.5625,161862.9375,161042.625,155817.234375,170666.65625
180511.890625,174928.15625,204010.546875,201946.5,161883.671875,161043.078125,155824.484375,170677.75
180503.3125,174918.140625,204000.984375,201932.28125,161883.328125,161025.375,155791.484375,170648.78125
180502.5,174912.59375,203997.5,201927.015625,161871.609375,161018.484375,155781.65625,170633.578125
180502.765625,174911.34375,203992.9375,201921.46875,161843.71875,161001.234375,155758.9375,170621.15625
180500.984375,174907.859375,203991.59375,201922.453125,161839.25,161002.21875,155767.890625,170632.421875
180510.28125,174917.875,204003.84375,201933.71875,161870.265625,161019.65625,155795.515625,170654.765625
180515.203125,174921.546875,204008.9375,201938.28125,161889.578125,161022.421875,155778.4375,170651.015625
180516.359375,174920.828125,204009.828125,201940.15625,161884.65625,161027.515625,155773.96875,170647.796875
180514.578125,174919.484375,204006.890625,201932.640625,161862.671875,161018.671875,155782.546875,170639.390625
180516.1875,174924.3125,204010.640625,201937.65625,161865.171875,161027.703125,155803.109375,170650.84375
180523.78125,174931.828125,204020.828125,201947.9375,161890.921875,161041.203125,155815.453125,170663.53125
180515.640625,174926.8125,204012.078125,201939.34375,161896.46875,161026.09375,155796.765625,170654.421875
180504.734375,174899.640625,203997.40625,201928.796875,161875.1875,160999.53125,155767.53125,170637.421875
180511.171875,174906.515625,204003.484375,201941.5,161864.546875,161013.296875,155780.578125,170649.859375
180515.46875,174913.3125,204007.421875,201939.890625,161867.234375,161027.15625,155802.84375,170662.109375
180517.4375,174918.140625,204008.671875,201939.4375,161881.4375,161021.609375,155791.84375,170660.21875
180521.8125,174929.140625,204014.65625,201944.53125,161901.5625,161019.921875,155783.796875,170661.03125
180511.796875,174911.703125,204003.3125,201937.5625,161891.375,161018.046875,155792.65625,170665.234375
180519.3125,174927.53125,204009.921875,201942.484375,161880.28125,161028.859375,155807.40625,170672.828125
180503.671875,174905.890625,203992.40625,201928.0,161858.28125,161019.5625,155788.265625,170649.140625
180488.828125,174894.546875,203975.859375,201911.90625,161857.84375,161008.390625,155770.828125,170635.734375
180501.34375,174912.78125,203987.484375,201920.03125,161883.5,161015.625,155777.71875,170643.328125
180522.0,174940.234375,204007.953125,201939.703125,161902.8125,161039.859375,155808.828125,170671.9375
180516.1875,174933.703125,204002.0625,201936.21875,161882.875,161042.1875,155823.234375,170680.609375
180523.25,174935.75,204004.828125,201941.21875,161883.5,161056.03125,155836.640625,170691.875
180526.828125,174938.703125,204003.390625,201939.34375,161894.40625,161055.40625,155819.65625,170683.921875
180519.046875,174927.53125,203991.859375,201928.703125,161893.515625,161033.78125,155794.609375,170647.0
180519.671875,174932.265625,203992.84375,201922.71875,161894.671875,161045.484375,155809.640625,170656.828125
180519.21875,174938.265625,203992.125,201921.734375,161880.90625,161053.984375,155837.0,170675.609375
180515.734375,174928.515625,203986.140625,201915.203125,161863.828125,161040.84375,155811.6875,170656.5625
180516.1875,174915.90625,203986.234375,201914.765625,161875.90625,161032.34375,155799.265625,170657.640625
180527.359375,174934.953125,204000.453125,201930.234375,161908.890625,161054.078125,155834.140625,170685.34375
180524.046875,174934.953125,203997.671875,201925.9375,161900.3125,161052.90625,155825.015625,170672.828125
180525.390625,174931.5625,203995.796875,201922.8125,161873.390625,161031.265625,155791.9375,170652.265625
180532.1875,174926.8125,204005.640625,201939.171875,161878.765625,161030.828125,155808.921875,170683.03125
180541.125,174942.1875,204018.15625,201945.0625,161905.21875,161042.71875,155819.46875,170687.140625
180541.9375,174943.453125,204018.421875,201942.03125,161920.0625,161043.078125,155802.75,170666.84375
180533.96875,174930.921875,204008.9375,201932.734375,161909.609375,161037.171875,155803.5625,170664.609375
180543.625,174942.109375,204017.4375,201938.546875,161900.484375,161047.984375,155825.546875,170679.359375
180560.703125,174957.9375,204033.703125,201957.234375,161910.140625,161065.875,155843.796875,170699.296875
180550.0625,174946.84375,204022.171875,201944.796875,161910.59375,161053.625,155816.96875,170678.375
180547.03125,174948.09375,204021.640625,201944.09375,161925.515625,161042.359375,155814.828125,170678.375
180543.8125,174945.859375,204022.796875,201946.046875,161925.609375,161050.578125,155831.09375,170687.578125
180551.40625,174949.34375,204028.25,201952.765625,161915.328125,161070.515625,155846.65625,170690.53125
